member_bioguide_id,member_name,district,party,congress,chamber,rollcall_id,rollcall_date,bill_id,theme,axis_direction,vote_cast,contested,adjudication_note,adjudicator,adjudication_date,source_url,plain_language_summary,coded_blind,congress_era
A000014,Neil Abercrombie,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
A000022,Gary L. Ackerman,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
A000210,Robert E. Andrews,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
A000362,Jason Altmire,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,nay,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
A000363,Michael Arcuri,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
A000364,John Adler,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
B000287,Xavier Becerra,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
B000410,Howard L. Berman,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
B000420,Robert Berry,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,not_voting,false,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
B000490,"Sanford D. Bishop, Jr.",,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
B000574,Earl Blumenauer,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
B000652,Leonard L. Boswell,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
B000657,Frederick Boucher,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
B000716,Allen Boyd,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,nay,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
B000911,Corrine Brown,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
B001227,Robert A. Brady,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
B001229,Brian Baird,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
B001230,Tammy Baldwin,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
B001231,Shelley Berkley,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
B001234,Joe Baca,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
B001242,Timothy H. Bishop,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
B001245,Madeleine Z. Bordallo,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,not_voting,false,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
B001251,G. K. Butterfield,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
B001252,John Barrow,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
B001253,Melissa Bean,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,nay,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
B001254,Dan Boren,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
B001259,Bruce L. Braley,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
B001263,John Boccieri,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
B001264,Bobby Bright,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,nay,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
C000380,Donna M. Christensen,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
C000537,James E. Clyburn,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
C000714,"John Conyers, Jr.",,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
C000754,Jim Cooper,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
C000794,Jerry F. Costello,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
C000984,Elijah E. Cummings,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
C001036,Lois Capps,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
C001037,Michael E. Capuano,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
C001038,Joseph Crowley,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
C001049,Wm. Lacy Clay,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
C001050,Dennis Cardoza,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
C001058,Ben Chandler,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
C001059,Jim Costa,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
C001060,Russ Carnahan,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
C001061,Emanuel Cleaver,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
C001063,Henry Cuellar,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
C001065,Christopher Carney,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
C001066,Kathy Castor,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
C001067,Yvette D. Clarke,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
C001068,Steve Cohen,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
C001069,Joe Courtney,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
C001072,André Carson,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
C001074,Travis Childers,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,nay,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
C001078,Gerald E. Connolly,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
D000096,Danny K. Davis,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
D000191,Peter A. DeFazio,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
D000197,Diana DeGette,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
D000210,William Delahunt,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
D000216,Rosa L. DeLauro,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
D000327,Norman D. Dicks,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
D000355,John D. Dingell,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
D000399,Lloyd Doggett,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,nay,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
D000482,Michael F. Doyle,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
D000598,Susan A. Davis,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
D000599,Lincoln Davis,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
D000602,Artur Davis,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
D000607,Joe Donnelly,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
D000608,Kathleen Dahlkemper,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
D000609,Steve Driehaus,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
E000063,Thomas Edwards,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,nay,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
E000179,Eliot L. Engel,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
E000215,Anna G. Eshoo,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
E000226,Bob Etheridge,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
E000288,Keith Ellison,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
E000289,Brad Ellsworth,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
E000290,Donna F. Edwards,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
F000010,Eni F. H. Faleomavaega,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
F000030,Sam Farr,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
F000043,Chaka Fattah,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
F000116,Bob Filner,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
F000339,Barney Frank,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
F000454,Bill Foster,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,nay,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
F000455,Marcia L. Fudge,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
G000309,Barton Gordon,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
G000410,Gene Green,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
G000535,Luis V. Gutiérrez,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
G000544,Charles A. Gonzalez,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
G000551,Raúl M. Grijalva,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
G000553,Al Green,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
G000554,Gabrielle Giffords,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,nay,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
G000556,Alan Grayson,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
H000213,Jane Harman,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
H000324,Alcee L. Hastings,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,not_voting,false,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
H000627,Maurice D. Hinchey,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
H000636,Rubén Hinojosa,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
H000712,Tim Holden,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
H000874,Steny H. Hoyer,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
H001030,Baron Hill,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
H001032,Rush Holt,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
H001034,Michael M. Honda,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
H001037,Stephanie Herseth Sandlin,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,nay,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
H001038,Brian Higgins,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
H001039,John Hall,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
H001040,Phil Hare,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
H001042,Mazie K. Hirono,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
H001043,Paul Hodes,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
H001044,Deborah Halvorson,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
H001046,Martin Heinrich,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
H001047,James A. Himes,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,nay,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
I000026,Jay Inslee,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
I000057,Steve Israel,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
J000032,Sheila Jackson Lee,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
J000126,Eddie Bernice Johnson,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
J000283,Jesse L. Jackson Jr.,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
J000288,"Henry C. ""Hank"" Johnson, Jr.",,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,not_voting,false,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
K000008,Paul Kanjorski,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
K000009,Marcy Kaptur,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
K000113,Patrick Kennedy,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
K000172,Dale E. Kildee,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
K000180,Carolyn Kilpatrick,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
K000188,Ron Kind,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
K000336,Dennis J. Kucinich,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
K000365,Steve Kagen,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
K000366,Ron Klein,,Democrat,111,House,h-111-1-225,2009-04-30,hr-627-111,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2009/roll225.xml,,true,111
